video_id,view_count,like_count
QqJss1ce4Q8,35294507.0,352212.0
ml5fU_1_jiM,102954.0,625.0
vCvvui2RxOM,1532062.0,23995.0
n2UbCMLzFa0,23781.0,184.0
UFvUACTMMXw,51899.0,600.0
VnPVt4YbBaM,81818.0,4544.0
H7Z2l83TSDg,63576.0,1916.0
yTa6zbes4AA,256222.0,2415.0
EiQQQKMUzos,274262.0,2400.0
mvJw_d6IrUM,24424.0,131.0
D7yWU-0PqO0,3442909.0,16281.0
dCggKw7QJss,12078.0,304.0
yqanr0yOa4w,113074.0,456.0
WGoA635bY3I,27244.0,80.0
GJ1OHjCQFTA,1205929.0,12231.0
_EraLNSWIvc,23954.0,383.0
tFNlOx-7R58,149168.0,846.0
JNyRj0BzUmU,1158334.0,16372.0
g5C4ceQntI8,39349.0,621.0
OTa-HrROBEE,84127.0,2246.0
10amiQKbhG8,816826.0,10308.0
KCfCoWELn6o,1888.0,34.0
hejmmXY9vwE,307779.0,8227.0
wR3CE2n7Be0,79356.0,1953.0
LnJEkH9T8O0,1369641.0,19169.0
PJ90SY92hyQ,12203.0,125.0
o45DKdTpvo8,22767.0,237.0
LTjH1bxV0iU,2188.0,63.0
ca1Y89NOTQE,20809.0,278.0
qQm8wNfW66o,118755.0,111.0
MxFWFBVZXLk,,
1_zI8GRUmEI,88699.0,9302.0
k5I-pfjjaCE,237609.0,1375.0
8kWLkipiz68,8197606.0,42782.0
0JJNqjg8kkw,66.0,9.0
7M33zUjauTw,1124055.0,9498.0
4EYVyF2-QxY,2029.0,22.0
VX5JRBbcNgg,45.0,7.0
dRWEDrYiC6w,3759993.0,45296.0
hdd_0oyd0rk,2007.0,43.0
YZR7sPMQp-4,747.0,11.0
K3GjmneUT1U,1383.0,62.0
BerBQZ9_AI8,488342.0,7785.0
L2Hf6fLHerM,187012.0,2863.0
i2o1xh1DTrE,1016.0,22.0
OvaOw_vOqvI,4759.0,207.0
Ot-jIRgwVW8,207737.0,5953.0
ZVdvrxwPOLc,136543.0,1282.0
4QrQ2d15sbg,1.0,0.0
P2pNM3S147s,118182.0,1697.0
WGBDIeLWlRg,2286673.0,16399.0
0QqXAg_NQl0,,
Wz2iEHGOcss,257.0,15.0
-SQs-5AO7hY,296.0,41.0
b10urtUA0ZY,1315293.0,19379.0
o1SR6J7PeFE,172.0,32.0
BgozzkmHF28,179.0,30.0
uFah-H9OSws,552.0,26.0
Jvml7esJC8Y,1093.0,29.0
ArKo3iDbBEU,122384.0,621.0
CoKul71t2yY,26046.0,356.0
GWeMpI1GrVQ,65.0,0.0
CnsrbPq0qN0,145163.0,3007.0
2Y-0ysGYVxg,2068.0,338.0
WlL4XBRqScw,418.0,10.0
vs7kypqwEq8,217.0,2.0
i7CVZMkH6bE,234.0,4.0
FbMGtC4kadk,155664.0,4175.0
5sR_gSbh7wE,27865.0,276.0
Cgu826UcdfU,256.0,9.0
NttVzqqxDRU,74608.0,1147.0
